noEvo	discrate	delta	Thorizon	tau	hyper	T	year	p	meanm	H_B	recruits	ssb	accessible	costs	surplus	totalnumber	n11	n12	n13	n14	n15	n16	n17	n18	n19	n110	n21	n22	n23	n24	n25	n26	n27	n28	n29	n210	n31	n32	n33	n34	n35	n36	n37	n38	n39	n310	n41	n42	n43	n44	n45	n46	n47	n48	n49	n410	n51	n52	n53	n54	n55	n56	n57	n58	n59	n510	n61	n62	n63	n64	n65	n66	n67	n68	n69	n610	h11	h12	h13	h14	h15	h16	h17	h18	h19	h110	h21	h22	h23	h24	h25	h26	h27	h28	h29	h210	h31	h32	h33	h34	h35	h36	h37	h38	h39	h310	h41	h42	h43	h44	h45	h46	h47	h48	h49	h410	h51	h52	h53	h54	h55	h56	h57	h58	h59	h510	h61	h62	h63	h64	h65	h66	h67	h68	h69	h610
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	10	0.475000	61.375000	148.522598	1519.043589	479.470764	1290.309301	179.671564	104.920294	1216.884262	11.581920	24.136870	45.028947	63.391288	66.788280	52.537517	30.533862	12.826663	3.752122	0.797079	14.727262	34.033067	69.661227	106.890482	122.252887	104.119079	65.405668	29.666352	9.361940	2.139977	4.536134	11.749794	26.022082	42.276873	50.471379	44.371833	28.493557	13.079509	4.122313	0.913371	1.293508	3.832111	9.283463	16.077744	20.116041	18.296289	12.025027	5.591592	1.762371	0.378846	0.213275	0.739013	1.984541	3.695789	4.868091	4.583844	3.075174	1.440922	0.451300	0.093649	0.056261	0.265464	0.868354	1.858693	2.696440	2.693183	1.844862	0.844397	0.243408	0.041276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.128435	0.285161	0.570226	0.863936	0.982414	0.836665	0.528524	0.242658	0.078258	0.018690	0.316773	0.783182	1.689993	2.707439	3.211488	2.822123	1.821529	0.845738	0.272136	0.063007	0.327224	0.918625	2.163956	3.695445	4.599512	4.189495	2.773342	1.306569	0.420657	0.094370	0.139973	0.454221	1.180881	2.166500	2.844320	2.694053	1.832455	0.877149	0.283137	0.061787	0.004187	0.018049	0.056461	0.117889	0.168940	0.168384	0.116289	0.054355	0.016322	0.003024	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	11	0.475000	61.375000	152.568526	1546.131880	498.169699	1325.802942	184.566027	105.773733	1244.177583	12.627351	25.327929	46.198302	64.246823	67.319281	52.964282	30.960167	13.167325	3.936945	0.873685	16.116156	35.782339	71.552547	108.407692	123.274449	104.985653	66.319783	30.449006	9.819928	2.345281	5.036108	12.451142	26.867753	43.043263	51.056708	44.866524	28.958935	13.445660	4.326452	1.001694	1.469530	4.125455	9.718114	16.595883	20.655960	18.814611	12.454808	5.867673	1.889128	0.423804	0.252287	0.818687	2.128420	3.904901	5.126605	4.855763	3.302819	1.580973	0.510326	0.111365	0.068493	0.295239	0.923576	1.928393	2.763460	2.754360	1.902216	0.889119	0.266987	0.049465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138937	0.297556	0.582395	0.872287	0.987046	0.841163	0.534672	0.248604	0.081937	0.020402	0.348790	0.826751	1.741289	2.753151	3.246111	2.851988	1.850806	0.869645	0.285898	0.069161	0.366379	0.979346	2.246153	3.782139	4.678676	4.261800	2.837013	1.352253	0.444404	0.104093	0.158227	0.484870	1.224047	2.213667	2.892774	2.747631	1.886016	0.916743	0.302927	0.069072	0.004969	0.019763	0.059358	0.121236	0.172041	0.171509	0.119643	0.057150	0.017832	0.003562	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	12	0.475000	61.375000	156.240314	1571.050125	516.070814	1358.387241	189.007882	106.515953	1269.452987	13.648916	26.449762	47.258798	65.001983	67.798885	53.389507	31.408651	13.529581	4.134035	0.956035	17.481538	37.439656	73.279148	109.754333	124.193739	105.838198	67.274352	31.280231	10.309619	2.567062	5.536622	13.123686	27.640886	43.702993	51.528136	45.271909	29.379332	13.804576	4.538294	1.097854	1.644823	4.396684	10.083895	16.979563	21.004484	19.132956	12.736507	6.070815	1.995109	0.467317	0.293440	0.899218	2.270065	4.105372	5.364814	5.095639	3.497724	1.700151	0.561795	0.128097	0.082511	0.328196	0.985736	2.013330	2.857025	2.848183	1.986870	0.949069	0.296130	0.059152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148866	0.308582	0.592159	0.877685	0.988990	0.843791	0.539832	0.254182	0.085550	0.022142	0.379619	0.866221	1.784033	2.786907	3.268595	2.872859	1.875527	0.892311	0.299779	0.075643	0.406047	1.038099	2.321756	3.856863	4.742012	4.318672	2.890380	1.393955	0.467858	0.114461	0.177538	0.516779	1.269165	2.262909	2.940332	2.795144	1.931220	0.950559	0.320762	0.076322	0.005765	0.021364	0.061847	0.123853	0.174296	0.173925	0.122532	0.059706	0.019263	0.004098	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	13	0.475000	61.375000	159.515629	1593.408720	532.738024	1388.131632	192.970114	107.152408	1292.770960	14.640704	27.498929	48.206157	65.643933	68.200770	53.777644	31.845989	13.891658	4.333809	1.041146	18.812690	38.996563	74.833205	110.916191	124.982246	106.632817	68.220503	32.121941	10.811220	2.798107	6.032765	13.765655	28.351164	44.288462	51.943265	45.654382	29.805158	14.180266	4.763970	1.202081	1.819383	4.651437	10.403155	17.281549	21.247661	19.350790	12.951005	6.245933	2.096344	0.512867	0.334679	0.974189	2.392526	4.265850	5.542874	5.269176	3.640577	1.791915	0.604672	0.143875	0.098190	0.363858	1.053338	2.109394	2.968505	2.962189	2.086892	1.016879	0.328081	0.069787	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158369	0.318662	0.600395	0.881377	0.989489	0.845389	0.544346	0.259432	0.089059	0.023886	0.409156	0.901994	1.819724	2.811546	3.282482	2.887687	1.897186	0.914013	0.313623	0.082314	0.445161	1.093068	2.388114	3.917296	4.789344	4.362446	2.936493	1.433574	0.491595	0.125492	0.197489	0.548651	1.312958	2.308936	2.982089	2.834999	1.969787	0.981034	0.337982	0.083935	0.006578	0.022899	0.064115	0.126120	0.176158	0.175946	0.125055	0.062009	0.020593	0.004625	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	14	0.475000	61.375000	162.408784	1613.249753	548.033713	1415.200185	196.470037	107.694561	1314.051933	15.600903	28.478445	49.046257	66.172686	68.511300	54.103395	32.246153	14.236326	4.528884	1.126851	20.104447	40.453194	76.218263	111.888191	125.612597	107.319539	69.103092	32.934097	11.305756	3.032217	6.520129	14.373781	28.998323	44.803561	52.308195	46.016910	30.232723	14.565308	4.997757	1.311726	1.993017	4.893741	10.691751	17.538004	21.442222	19.530970	13.146879	6.418208	2.200904	0.561837	0.375182	1.042309	2.494315	4.386444	5.665280	5.385843	3.742140	1.863738	0.642086	0.159456	0.115152	0.400875	1.122413	2.207887	3.083866	3.080158	2.189240	1.085543	0.360510	0.080957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167558	0.328092	0.607672	0.884122	0.989252	0.846415	0.548394	0.264378	0.092454	0.025629	0.437565	0.934858	1.850272	2.830021	3.290886	2.898620	1.916564	0.934682	0.327207	0.089058	0.483179	1.143782	2.445287	3.964711	4.823310	4.396131	2.977333	1.471685	0.515485	0.136995	0.217554	0.579293	1.353031	2.348519	3.015631	2.867021	2.003228	1.009668	0.355255	0.092045	0.007405	0.024388	0.066238	0.128175	0.177782	0.177686	0.127276	0.064094	0.021841	0.005151	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	15	0.475000	61.375000	164.957260	1630.846044	562.015898	1439.808136	199.552993	108.156596	1333.284161	16.529425	29.393799	49.789863	66.597765	68.731768	54.359294	32.598850	14.556296	4.716166	1.212314	21.355000	41.814910	77.446950	112.680104	126.078836	107.874418	69.892069	33.694601	11.783121	3.266358	6.995591	14.946109	29.581347	45.245154	52.613255	46.341875	30.641196	14.943290	5.231240	1.423824	2.165044	5.125098	10.956925	17.765213	21.612455	19.698337	13.340937	6.594375	2.309801	0.613851	0.414937	1.104877	2.580618	4.479301	5.751675	5.468234	3.820732	1.925727	0.677572	0.175554	0.132994	0.437991	1.189581	2.301942	3.192848	3.191124	2.285795	1.151088	0.392247	0.092500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176479	0.337010	0.614250	0.886239	0.988561	0.847043	0.552054	0.269047	0.095744	0.027376	0.465031	0.965482	1.877125	2.844379	3.295765	2.906852	1.933991	0.954207	0.340390	0.095816	0.519960	1.190578	2.494670	4.001791	4.847212	4.422306	3.013919	1.508137	0.539124	0.148736	0.237326	0.608026	1.388382	2.380728	3.040814	2.892045	2.032641	1.037064	0.372674	0.100580	0.008243	0.025830	0.068220	0.130027	0.179173	0.179161	0.129237	0.066010	0.023035	0.005686	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	16	0.475000	61.375000	167.206241	1646.524403	574.818897	1462.179299	202.273643	108.552354	1350.564924	17.426416	30.250389	50.448371	66.932550	68.872511	54.550649	32.905793	14.851915	4.895768	1.297627	22.563874	43.088694	78.535500	113.310990	126.393408	108.299529	70.583342	34.399313	12.241501	3.500163	7.457322	15.482652	30.101945	45.613016	52.851524	46.614849	31.013859	15.301847	5.458566	1.536518	2.334470	5.345352	11.200350	17.966892	21.762588	19.854882	13.531631	6.771101	2.420513	0.667781	0.454205	1.163669	2.657152	4.556352	5.819655	5.534936	3.890165	1.984782	0.713240	0.192495	0.151406	0.474425	1.253015	2.388218	3.290892	3.290684	2.373725	1.212415	0.423096	0.104436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.185131	0.345450	0.620201	0.887806	0.987467	0.847308	0.555356	0.273468	0.098947	0.029134	0.491652	0.994254	1.901099	2.855691	3.298061	2.912912	1.949608	0.972563	0.353143	0.102581	0.555552	1.234037	2.537847	4.031082	4.863741	4.442730	3.046703	1.542630	0.562174	0.160557	0.256585	0.634682	1.419104	2.406190	3.058817	2.911321	2.058718	1.063258	0.390026	0.109383	0.009085	0.027215	0.070045	0.131640	0.180292	0.180360	0.130964	0.067793	0.024198	0.006237	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	17	0.475000	61.375000	169.197963	1660.569974	586.575494	1482.521098	204.683080	108.893605	1366.064456	18.291816	31.052693	51.031870	67.190371	68.946668	54.688030	33.174043	15.126932	5.069144	1.383200	23.730866	44.281178	79.499883	113.802596	126.577584	108.611416	71.187771	35.054236	12.683473	3.734480	7.904406	15.984854	30.564417	45.911617	53.023707	46.831572	31.344311	15.636116	5.677569	1.649216	2.500291	5.553853	11.421720	18.142107	21.889538	19.994755	13.711855	6.942689	2.530095	0.722595	0.493164	1.219879	2.727562	4.624773	5.879142	5.595650	3.956920	2.043614	0.749642	0.210237	0.170190	0.509837	1.312203	2.466112	3.377542	3.378820	2.453450	1.270015	0.453326	0.116845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.193495	0.353410	0.625532	0.888818	0.985958	0.847209	0.558321	0.277665	0.102077	0.030907	0.517438	1.021342	1.922563	2.864410	3.298143	2.917015	1.963527	0.989814	0.365504	0.109372	0.590025	1.274652	2.576026	4.054371	4.874645	4.458460	3.075934	1.575012	0.584480	0.172399	0.275257	0.659398	1.445823	2.426144	3.071186	2.926042	2.081877	1.088087	0.407051	0.118309	0.009922	0.028533	0.071696	0.132995	0.181121	0.181284	0.132479	0.069466	0.025340	0.006805	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	18	0.475000	61.375000	170.967274	1673.200276	597.387373	1501.017060	206.823460	109.189606	1379.976329	19.125469	31.804367	51.548786	67.382734	68.966349	54.782021	33.411114	15.385361	5.237745	1.469353	24.855790	45.398083	80.354174	114.175201	126.653542	108.830191	71.720410	35.668048	13.112498	3.970182	8.336431	16.454815	30.974356	46.148421	53.136285	46.995947	31.634322	15.946862	5.888620	1.762091	2.661710	5.750192	11.620933	18.290025	21.990433	20.112944	13.876113	7.105171	2.636699	0.777723	0.531788	1.273937	2.793287	4.687237	5.933439	5.653026	4.022123	2.102150	0.786409	0.228568	0.189225	0.544149	1.367325	2.536354	3.454180	3.457284	2.526514	1.324791	0.483253	0.129779	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.201552	0.360889	0.630256	0.889285	0.984040	0.846762	0.560976	0.281660	0.105142	0.032695	0.542355	1.046808	1.941689	2.870741	3.296184	2.919311	1.975889	1.006074	0.377530	0.116208	0.623404	1.312733	2.609966	4.072732	4.880932	4.470131	3.101864	1.605334	0.606049	0.184268	0.293340	0.682405	1.469240	2.441776	3.079238	2.937125	2.102394	1.111427	0.423580	0.127275	0.010749	0.029778	0.073172	0.134093	0.181671	0.181952	0.133802	0.071041	0.026460	0.007387	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	19	0.475000	61.375000	172.541686	1684.576430	607.326487	1517.829276	208.728066	109.447451	1392.483353	19.927356	32.508595	52.006163	67.519000	68.941234	54.840987	33.622804	15.630125	5.402485	1.556186	25.938585	46.444375	81.110341	114.445993	126.640326	108.973439	72.194397	36.247988	13.531121	4.207653	8.753228	16.894744	31.337477	46.331713	53.198066	47.115608	31.889444	16.237314	6.093063	1.875510	2.818205	5.934437	11.798809	18.411495	22.065107	20.208010	14.022517	7.257193	2.739750	0.833014	0.569902	1.325780	2.854447	4.743898	5.982362	5.706265	4.084544	2.159285	0.822933	0.247270	0.208418	0.577367	1.418746	2.599943	3.522437	3.527897	2.594309	1.377417	0.513041	0.143235	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209297	0.367902	0.634408	0.889249	0.981750	0.846003	0.563352	0.285471	0.108146	0.034496	0.566368	1.070697	1.958616	2.874863	3.292363	2.919982	1.986867	1.021461	0.389271	0.123095	0.655672	1.348454	2.640125	4.086798	4.883217	4.478209	3.124796	1.633775	0.626963	0.196191	0.310846	0.703904	1.489903	2.453959	3.083891	2.945202	2.120507	1.133273	0.439566	0.136259	0.011562	0.030950	0.074482	0.134957	0.181972	0.182397	0.134956	0.072524	0.027558	0.007981	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	20	0.475000	61.375000	173.943299	1694.824480	616.447791	1533.103911	210.423633	109.672663	1403.743604	20.697734	33.168372	52.410093	67.606772	68.878682	54.870881	33.812950	15.862933	5.563736	1.643616	26.979477	47.424584	81.778651	114.629088	126.552937	109.054449	72.619138	36.798751	13.940610	4.446784	9.154752	17.306709	31.658987	46.469173	53.217631	47.198471	32.115640	16.510849	6.292157	1.989706	2.969493	6.107050	11.956934	18.508816	22.115739	20.281488	14.151975	7.399248	2.839470	0.888536	0.607283	1.375183	2.910751	4.794180	6.024846	5.753897	4.142730	2.214019	0.858757	0.266202	0.227680	0.609488	1.466758	2.657659	3.583516	3.591893	2.657655	1.428187	0.542693	0.157165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.216733	0.374478	0.638045	0.888777	0.979151	0.844984	0.565484	0.289114	0.111092	0.036308	0.589461	1.093076	1.973513	2.877002	3.286913	2.919246	1.996638	1.036076	0.400757	0.130031	0.686798	1.381928	2.666821	4.097026	4.881970	4.483116	3.145069	1.660550	0.647315	0.208190	0.327774	0.724033	1.508185	2.463255	3.085727	2.950703	2.136445	1.153717	0.455037	0.145270	0.012356	0.032051	0.075641	0.135615	0.182063	0.182653	0.135961	0.073920	0.028631	0.008583	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	21	0.475000	61.375000	175.190806	1704.052226	624.800713	1546.975574	211.932775	109.869712	1413.890125	21.437185	33.786631	52.766027	67.652418	68.784388	54.875919	33.984002	16.084691	5.721560	1.731478	27.979069	48.343035	82.368139	114.736204	126.403026	109.082809	73.000853	37.323004	14.341343	4.687188	9.541057	17.692590	31.943408	46.567324	53.202174	47.251093	32.317699	16.769988	6.486675	2.104696	3.115456	6.268706	12.097240	18.584940	22.145606	20.336321	14.266670	7.532591	2.936350	0.944390	0.643737	1.421976	2.962025	4.837752	6.060267	5.795084	4.195907	2.265863	0.893678	0.285304	0.246912	0.640475	1.511527	2.709982	3.638127	3.649927	2.716891	1.477124	0.572119	0.171505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.223873	0.380652	0.641231	0.887942	0.976309	0.843755	0.567404	0.292602	0.113980	0.038127	0.611643	1.114037	1.986583	2.877419	3.280097	2.917332	2.005363	1.049998	0.412004	0.137007	0.716758	1.413261	2.690344	4.103827	4.877636	4.485267	3.163016	1.685857	0.667172	0.220266	0.344115	0.742877	1.524329	2.470032	3.085136	2.953955	2.150440	1.172897	0.470053	0.154321	0.013131	0.033085	0.076665	0.136099	0.181979	0.182751	0.136835	0.075233	0.029676	0.009191	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	22	0.475000	61.375000	176.300765	1712.358102	632.435168	1559.569538	213.275520	110.042356	1423.036258	22.146527	34.366245	53.078931	67.661459	68.663017	54.859336	34.137706	16.295963	5.875928	1.819612	28.938292	49.203923	82.886935	114.777343	126.199949	109.065713	73.343863	37.822351	14.733335	4.928435	9.912304	18.054119	32.194647	46.631556	53.157369	47.278391	32.498990	17.016306	6.676945	2.220341	3.256075	6.420135	12.221649	18.642797	22.158044	20.375595	14.368896	7.658481	3.030816	1.000618	0.679135	1.466118	3.008368	4.874778	6.088729	5.829834	4.244042	2.314792	0.927681	0.304563	0.266016	0.670270	1.553139	2.757200	3.686676	3.702323	2.772114	1.524142	0.601207	0.186194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.230728	0.386459	0.644023	0.886810	0.973283	0.842360	0.569138	0.295946	0.116812	0.039952	0.632936	1.133686	1.998036	2.876379	3.272171	2.914449	2.013181	1.063286	0.423018	0.144012	0.745547	1.442570	2.710990	4.107618	4.870659	4.485065	3.178936	1.709850	0.686574	0.232408	0.359856	0.760500	1.538523	2.474568	3.082421	2.955237	2.162716	1.190947	0.484666	0.163421	0.013884	0.034056	0.077567	0.136431	0.181750	0.182717	0.137593	0.076471	0.030696	0.009804	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	23	0.475000	61.375000	177.288191	1719.833976	639.402781	1571.002401	214.470034	110.193824	1431.281299	22.826755	34.909985	53.353334	67.638785	68.518594	54.823881	34.275556	16.497254	6.026836	1.907895	29.858341	50.011297	83.342422	114.761259	125.951606	109.009049	73.651633	38.298057	15.116582	5.170167	10.268758	18.392926	32.416134	46.666368	53.087695	47.284019	32.661840	17.250754	6.863050	2.336447	3.391384	6.562042	12.331898	18.684956	22.155919	20.401910	14.460516	7.777859	3.123125	1.057189	0.713407	1.507679	3.050097	4.905791	6.110850	5.858711	4.287550	2.361034	0.960841	0.323979	0.284897	0.698819	1.591663	2.799539	3.729467	3.749308	2.823377	1.569165	0.629866	0.201182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.237313	0.391931	0.646473	0.885437	0.970118	0.840834	0.570710	0.299156	0.119590	0.041781	0.653375	1.152132	2.008068	2.874123	3.263361	2.910775	2.020203	1.075988	0.433807	0.151037	0.773181	1.469991	2.729057	4.108806	4.861461	4.482876	3.193081	1.732648	0.705542	0.244600	0.374986	0.776965	1.550936	2.477114	3.077857	2.954809	2.173476	1.207986	0.498912	0.172565	0.014614	0.034966	0.078360	0.136633	0.181398	0.182570	0.138248	0.077637	0.031689	0.010423	
0	0.015091	0.985133	200.000000	0.000000	1.180000	35.000000	24	0.475000	61.375000	178.166722	1726.565054	645.755659	1581.382114	215.532816	110.326912	1438.714413	23.478933	35.420466	53.593358	67.588766	68.354704	54.772050	34.398985	16.689123	6.174346	1.996239	30.740558	50.769012	83.741316	114.695734	125.664923	108.918005	73.927334	38.751414	15.491207	5.412124	10.610781	18.710564	32.610935	46.675618	52.996825	47.270845	32.808005	17.474002	7.045005	2.452836	3.521453	6.695074	12.429490	18.713558	22.141526	20.417259	14.542886	7.891345	3.213388	1.114029	0.746527	1.546794	3.087628	4.931478	6.127446	5.882480	4.326989	2.404877	0.993241	0.343545	0.303475	0.726087	1.627189	2.837242	3.766819	3.791141	2.870788	1.612173	0.658042	0.216431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.243640	0.397094	0.648622	0.883867	0.966851	0.839203	0.572138	0.302242	0.122316	0.043613	0.672994	1.169471	2.016853	2.870853	3.253850	2.906451	2.026523	1.088145	0.444375	0.158077	0.799690	1.495662	2.744834	4.107773	4.850427	4.479018	3.205663	1.754343	0.724086	0.256825	0.389508	0.792338	1.561738	2.477915	3.071710	2.952911	2.182898	1.224105	0.512813	0.181744	0.015321	0.035819	0.079055	0.136720	0.180943	0.182326	0.138813	0.078739	0.032659	0.011045	
